policy,experiment_id,seed,filter_best_loss,real_best_loss,regret,rank_pct,num_runs,num_prunings,total_epochs,epochs_avoided,total_train_time,saved_time_A,saved_time_B,n_decisions,false_continues,false_prunes,llm_calls,input_tokens,output_tokens,total_latency_s,mean_confidence,saved_pct_A,saved_pct_B,found_best
llm:conservative:gemma3:27b:L2,PHM18_fault_fcn,2,0.653389111380128,0.653389111380128,0.0,0.0,12,6,242,86,10179.5340218544,2842.6086263187776,2829.776288118885,71,20,0,71,28438,369,151.19934479997028,1.0,0.279247421366832,0.27798681963669947,True
llm:conservative:gemma3:27b:L2,PHMAP23_fault_fcn,0,0.37105074524879456,0.37105074524879456,0.0,0.0,12,7,190,91,1306.5701732635498,622.2382199857142,606.931312985694,35,14,6,35,13906,191,74.00788729998749,1.0,0.47623788811242196,0.4645225533273131,True
llm:conservative:gemma3:27b:L2,PHMAP23_fault_fcn,1,0.576481640825021,0.576481640825021,0.0,0.0,12,5,339,69,2277.555641412735,463.6188042516058,452.36893455160845,161,35,12,161,64814,820,332.86349620018154,1.0,0.20355981466342124,0.19862036576678782,True
llm:conservative:gemma3:27b:L2,PHMAP23_fault_fcn,2,0.8456254062662094,0.37105074524879456,0.47457466101741486,0.18181818181818182,12,2,341,32,2303.676383495331,215.4845530258593,211.08584422583075,244,131,7,244,98384,1231,537.8335115000373,1.0,0.09353942010678952,0.09162999010544773,False
llm:conservative:gemma3:27b:L2,PHME20_rul_fcn,0,0.0067840214180535825,0.0067840214180535825,0.0,0.0,12,9,687,492,4873.391616106033,3295.8217238843727,3276.4291960843193,18,0,1,18,7042,108,39.64531870011706,1.0,0.6762891192638896,0.6723098519840012,True
llm:conservative:gemma3:27b:L2,PHME20_rul_fcn,1,0.0067840214180535825,0.0067840214180535825,0.0,0.0,12,8,600,305,3850.139296770096,1851.6996770143842,1834.5276519143472,114,7,10,114,45841,594,250.24601870035985,1.0,0.48094355405992345,0.476483449171136,True
llm:conservative:gemma3:27b:L2,PHME20_rul_fcn,2,0.004837874541311843,0.0047847005861456175,5.3173955166225736e-05,0.18181818181818182,12,9,519,379,3757.4113204479218,2610.0580717159346,2590.747349115848,18,0,9,18,7042,108,39.629886200185865,1.0,0.6946426273620715,0.6895032585378501,False
llm:conservative:gemma3:27b:L2,PRONOSTIA_rul_fcn,0,0.44280031366531153,0.02280696646203795,0.4199933472032736,0.6363636363636364,12,9,266,91,4105.375675201416,1404.698057472344,1386.7162708722628,75,7,20,75,30050,403,144.83778660022654,1.0,0.34216066168010983,0.3377806029418315,False
llm:conservative:gemma3:27b:L2,PRONOSTIA_rul_fcn,1,0.02280696646203795,0.02280696646203795,0.0,0.0,12,9,288,145,4664.378522157669,2156.3267038301533,2137.55271703022,19,0,4,19,7445,113,40.08999439992476,1.0,0.4622966797370189,0.4582717090553408,True
llm:conservative:gemma3:27b:L2,PRONOSTIA_rul_fcn,2,0.17915272249542413,0.02280696646203795,0.15634575603338619,0.18181818181818182,12,8,314,146,4829.068403959274,2336.987350287699,2321.0407841876413,64,2,17,64,25610,341,133.6493932000012,1.0,0.4839416539164451,0.4806394505169274,False
llm:conservative:gemma3:27b:L2,RRB23_rul_fcn,0,0.3210296627252843,0.02035144343972205,0.30067821928556226,0.6363636363636364,12,9,277,63,2187.0302681922913,483.79591238737703,464.46300708735725,135,7,28,135,54306,707,273.90940280025825,1.0,0.22121134737987083,0.21237154960423257,False
llm:conservative:gemma3:27b:L2,RRB23_rul_fcn,1,0.031510937999693026,0.031510937999693026,0.0,0.0,12,6,290,132,2359.1634521484375,1092.7609148394276,1079.804972539454,57,0,4,57,22809,301,98.40007659961702,1.0,0.4631984756479144,0.45770672293015546,True
llm:conservative:gemma3:27b:L2,RRB23_rul_fcn,2,0.031510937999693026,0.031510937999693026,0.0,0.0,12,6,286,110,2252.4140689373016,859.3625007046928,846.3859073046322,57,0,5,27,10723,149,46.23649210011354,1.0,0.38152953870961376,0.37576834516220214,True
llm:conservative:gemma3:27b:L2,UPM20_fault_fcn,0,0.8035687398657497,0.17210338482992601,0.6314653550358237,0.6363636363636364,12,7,299,85,5073.518974781036,1292.1399999677496,1275.5311422677305,103,38,15,103,41348,531,220.03190470009577,1.0,0.2546831905804621,0.25140955392263614,False
llm:conservative:gemma3:27b:L2,UPM20_fault_fcn,1,0.17210338482992601,0.15621475875377655,0.015888626076149465,0.09090909090909091,12,9,344,215,5420.483923196793,3899.702251402729,3880.4714104026884,23,2,5,23,9058,134,50.02254370006267,1.0,0.7194380255818257,0.7158902167011937,False
llm:conservative:gemma3:27b:L2,UPM20_fault_fcn,2,0.17210338482992601,0.15621475875377655,0.015888626076149465,0.09090909090909091,12,9,342,252,3090.332047700882,2290.706885262237,2271.7023358622873,19,0,6,19,7446,113,41.69682829990052,1.0,0.7412494353046809,0.7350997565301659,False
random,HSF15_cooler_fcn,0,0.020620204193717448,0.0065373283659619745,0.014082875827755473,0.18181818181818182,12,6,346,152,14687.385870218277,6379.539548794424,6379.539548794424,99,87,6,0,0,0,0.0,1.0,0.4343550040262961,0.4343550040262961,False
random,HSF15_cooler_fcn,1,0.03407529089564819,0.024294771211850006,0.009780519683798183,0.09090909090909091,12,4,357,133,15251.890402555466,5904.584790460521,5904.584790460521,121,111,0,0,0,0,0.0,1.0,0.3871378979664844,0.3871378979664844,False
random,HSF15_cooler_fcn,2,0.013393603341668265,0.000186184246558675,0.01320741909510959,0.09090909090909091,12,3,350,70,14027.810883283615,2735.0708778341614,2735.0708778341614,161,75,1,0,0,0,0.0,1.0,0.1949748895669414,0.1949748895669414,False
random,MOSFET11_rul_fcn,0,0.5448071975883324,0.5005287381213289,0.044278459467003484,0.18181818181818182,12,7,201,81,1867.0524463653564,761.4498524082687,761.4498524082687,46,32,3,0,0,0,0.0,1.0,0.4078352774131249,0.4078352774131249,False
random,MOSFET11_rul_fcn,1,0.5448071975883324,0.5005287381213289,0.044278459467003484,0.09090909090909091,12,5,184,59,1690.0565075874329,572.3182723455099,572.3182723455099,62,9,7,0,0,0,0.0,1.0,0.3386385424251276,0.3386385424251276,False
random,MOSFET11_rul_fcn,2,0.715908244330698,0.5731359244008939,0.1427723199298041,0.09090909090909091,12,3,176,29,1574.819007396698,260.9471642837658,260.9471642837658,67,52,5,0,0,0,0.0,1.0,0.16569978077362196,0.16569978077362196,False
random,MPM20_fault_fcn,0,0.5860525418354676,0.16046598149663246,0.42558656033883513,0.18181818181818182,12,6,250,139,1371.3805210590363,688.9606094374802,688.9606094374802,47,35,2,0,0,0,0.0,1.0,0.5023847129645946,0.5023847129645946,False
random,MPM20_fault_fcn,1,0.12661303079431782,0.12661303079431782,0.0,0.0,12,5,346,108,1810.8446323871613,516.5501101471489,516.5501101471489,65,41,4,0,0,0,0.0,1.0,0.2852536882008493,0.2852536882008493,True
random,MPM20_fault_fcn,2,0.14422158249857206,0.14422158249857206,0.0,0.0,12,3,214,50,1158.8663895130157,284.5087711868824,284.5087711868824,97,24,5,0,0,0,0.0,1.0,0.2455061029998808,0.2455061029998808,True
random,OBDD17_rul_fcn,0,0.01351693332029965,0.007552439009524783,0.005964494310774867,0.36363636363636365,12,6,464,245,15018.66829919815,7143.373668538835,7143.373668538835,112,64,6,0,0,0,0.0,1.0,0.4756329606746972,0.4756329606746972,False
random,OBDD17_rul_fcn,1,0.03708099780369861,0.01351693332029965,0.023564064483398962,0.18181818181818182,12,5,434,140,14085.206288337708,5365.298706294152,5365.298706294152,153,101,0,0,0,0,0.0,1.0,0.3809172969469763,0.3809172969469763,False
random,OBDD17_rul_fcn,2,0.007552439009524783,0.007552439009524783,0.0,0.0,12,3,440,129,10581.066263198853,2660.613785077625,2660.613785077625,212,137,0,0,0,0,0.0,1.0,0.2514504416564604,0.2514504416564604,True
random,PHM18_fault_fcn,0,0.742431742960542,0.6501544689821794,0.0922772739783626,0.36363636363636365,12,6,266,116,16009.559407234192,7117.35818557634,7117.35818557634,68,8,10,0,0,0,0.0,1.0,0.4445692729282881,0.4445692729282881,False
random,PHM18_fault_fcn,1,0.738291971789228,0.738291971789228,0.0,0.0,12,5,305,119,14173.102860689163,5062.557892413177,5062.557892413177,85,60,2,0,0,0,0.0,1.0,0.35719474713295146,0.35719474713295146,True
random,PHM18_fault_fcn,2,0.7672907849302146,0.5763657411357537,0.19092504379446096,0.18181818181818182,12,3,286,77,11593.96155500412,3458.4291762814128,3458.4291762814128,124,100,4,0,0,0,0.0,1.0,0.2982957257425703,0.2982957257425703,False
random,PHMAP23_fault_fcn,0,0.37105074524879456,0.37105074524879456,0.0,0.0,12,6,193,63,1325.8247525691986,432.0761574677058,432.0761574677058,66,51,6,0,0,0,0.0,1.0,0.3258923599294881,0.3258923599294881,True
random,PHMAP23_fault_fcn,1,0.6983090169572221,0.576481640825021,0.12182737613220118,0.09090909090909091,12,4,363,110,2407.9751839637756,749.2899434746203,749.2899434746203,144,129,4,0,0,0,0.0,1.0,0.3111701268620268,0.3111701268620268,False
random,PHMAP23_fault_fcn,2,0.576481640825021,0.37105074524879456,0.2054308955762264,0.09090909090909091,12,3,392,51,2648.92938041687,355.99838346171947,355.99838346171947,276,104,5,0,0,0,0.0,1.0,0.13439330851685255,0.13439330851685255,False
random,PHME20_rul_fcn,0,0.0067840214180535825,0.0067840214180535825,0.0,0.0,12,7,687,346,4873.391616106033,2345.9728934186132,2345.9728934186132,164,139,1,0,0,0,0.0,1.0,0.4813840294848101,0.4813840294848101,True
random,PHME20_rul_fcn,1,0.015217292669029886,0.01479641221353746,0.00042088045549242524,0.09090909090909091,12,5,652,271,4109.32010436058,1673.3585166868627,1673.3585166868627,200,165,2,0,0,0,0.0,1.0,0.40721055410387436,0.40721055410387436,False
random,PHME20_rul_fcn,2,0.0047847005861456175,0.0047847005861456175,0.0,0.0,12,3,533,74,3739.641040086746,498.902572712728,498.902572712728,337,266,0,0,0,0,0.0,1.0,0.1334092142440375,0.1334092142440375,True
random,PRONOSTIA_rul_fcn,0,0.379752614308229,0.02280696646203795,0.35694564784619104,0.45454545454545453,12,7,273,122,4131.947573423386,1891.3284343978933,1891.3284343978933,51,22,14,0,0,0,0.0,1.0,0.4577329215314552,0.4577329215314552,False
random,PRONOSTIA_rul_fcn,1,0.02280696646203795,0.02280696646203795,0.0,0.0,12,4,286,44,4898.702634572983,607.9308090046543,607.9308090046543,118,107,3,0,0,0,0.0,1.0,0.12410036990490796,0.12410036990490796,True
random,PRONOSTIA_rul_fcn,2,0.02280696646203795,0.02280696646203795,0.0,0.0,12,3,363,113,6012.4430096149445,1869.8669075812045,1869.8669075812045,146,100,0,0,0,0,0.0,1.0,0.3109995229212088,0.3109995229212088,True
random,RRB23_rul_fcn,0,0.058323506123483214,0.02035144343972205,0.03797206268376116,0.45454545454545453,12,5,286,69,2247.436351299286,531.1939885857129,531.1939885857129,138,28,10,0,0,0,0.0,1.0,0.23635552049276923,0.23635552049276923,False
random,RRB23_rul_fcn,1,0.031510937999693026,0.031510937999693026,0.0,0.0,12,5,309,71,2533.105044364929,546.1697726318774,546.1697726318774,137,127,4,0,0,0,0.0,1.0,0.2156127610447386,0.2156127610447386,True
random,RRB23_rul_fcn,2,0.031510937999693026,0.031510937999693026,0.0,0.0,12,3,286,29,2252.4140689373016,205.55147875724228,205.55147875724228,138,87,0,0,0,0,0.0,1.0,0.09125829996889619,0.09125829996889619,True
random,UPM20_fault_fcn,0,0.730387435911082,0.1765921711921692,0.5537952647189128,0.36363636363636365,12,5,318,117,5129.90814781189,1792.9108414871935,1792.9108414871935,90,10,4,0,0,0,0.0,1.0,0.34950154853200277,0.34950154853200277,False
random,UPM20_fault_fcn,1,0.17210338482992601,0.15621475875377655,0.015888626076149465,0.09090909090909091,12,5,344,138,5420.483923196793,3114.5214610143516,3114.5214610143516,100,85,2,0,0,0,0.0,1.0,0.5745836543644847,0.5745836543644847,False
random,UPM20_fault_fcn,2,0.15621475875377655,0.15621475875377655,0.0,0.0,12,4,236,58,2678.1160745620728,554.8468412052501,554.8468412052501,107,70,8,0,0,0,0.0,1.0,0.20717804074118745,0.20717804074118745,True
last-seen,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,12,8,344,222,15276.620302200317,8389.021149711565,8389.021149711565,27,0,1,0,0,0,0.0,1.0,0.5491411702170329,0.5491411702170329,True
last-seen,HSF15_cooler_fcn,1,0.03407529089564819,0.019355639705735044,0.014719651189913145,0.18181818181818182,12,9,346,225,15713.402077674866,9519.634197166557,9519.634197166557,18,0,1,0,0,0,0.0,1.0,0.6058289700797366,0.6058289700797366,False
last-seen,HSF15_cooler_fcn,2,0.000186184246558675,0.000186184246558675,0.0,0.0,12,7,351,131,12850.141406297684,4671.4323012785535,4671.4323012785535,101,0,3,0,0,0,0.0,1.0,0.3635315872079934,0.3635315872079934,True
last-seen,MOSFET11_rul_fcn,0,0.5005287381213289,0.5005287381213289,0.0,0.0,12,0,215,0,1950.1923627853394,0.0,0.0,141,90,0,0,0,0,0.0,1.0,0.0,0.0,True
last-seen,MOSFET11_rul_fcn,1,0.5005287381213289,0.5005287381213289,0.0,0.0,12,0,217,0,1939.6116638183594,0.0,0.0,154,109,0,0,0,0,0.0,1.0,0.0,0.0,True
last-seen,MOSFET11_rul_fcn,2,0.5731359244008939,0.5731359244008939,0.0,0.0,12,0,181,0,1630.766539812088,0.0,0.0,101,67,0,0,0,0,0.0,1.0,0.0,0.0,True
last-seen,MPM20_fault_fcn,0,0.2982280667871592,0.16046598149663246,0.13776208529052672,0.09090909090909091,12,6,259,143,1403.630936384201,695.5996005983063,695.5996005983063,52,32,0,0,0,0,0.0,1.0,0.4955715797987422,0.4955715797987422,False
last-seen,MPM20_fault_fcn,1,0.12661303079431782,0.12661303079431782,0.0,0.0,12,9,346,155,1810.8446323871613,799.478812204946,799.478812204946,18,0,9,0,0,0,0.0,1.0,0.4414949785896465,0.4414949785896465,True
last-seen,MPM20_fault_fcn,2,0.036791176681114854,0.036791176681114854,0.0,0.0,12,1,204,8,1125.1845092773438,67.0328592153696,67.0328592153696,129,56,0,0,0,0,0.0,1.0,0.059574992956863436,0.059574992956863436,True
last-seen,OBDD17_rul_fcn,0,0.02694932491398248,0.007552439009524783,0.0193968859044577,0.45454545454545453,12,9,468,343,15790.881395339966,9845.950678492121,9845.950678492121,18,0,0,0,0,0,0.0,1.0,0.6235212862404091,0.6235212862404091,False
last-seen,OBDD17_rul_fcn,1,0.03708099780369861,0.01351693332029965,0.023564064483398962,0.09090909090909091,12,9,432,273,14086.451947689056,8766.98780237112,8766.98780237112,18,0,2,0,0,0,0.0,1.0,0.6223701919353356,0.6223701919353356,False
last-seen,OBDD17_rul_fcn,2,0.007552439009524783,0.007552439009524783,0.0,0.0,12,8,416,277,9586.92465543747,6653.022635173533,6653.022635173533,40,0,5,0,0,0,0.0,1.0,0.69396838655659,0.69396838655659,True
last-seen,PHM18_fault_fcn,0,0.6501544689821794,0.6501544689821794,0.0,0.0,12,0,261,0,16318.196123123169,0.0,0.0,179,89,0,0,0,0,0.0,1.0,0.0,0.0,True
last-seen,PHM18_fault_fcn,1,0.738291971789228,0.738291971789228,0.0,0.0,12,0,305,0,14173.102860689163,0.0,0.0,204,175,0,0,0,0,0.0,1.0,0.0,0.0,True
last-seen,PHM18_fault_fcn,2,0.653389111380128,0.653389111380128,0.0,0.0,12,0,242,0,10179.5340218544,0.0,0.0,157,120,0,0,0,0,0.0,1.0,0.0,0.0,True
last-seen,PHMAP23_fault_fcn,0,0.37105074524879456,0.37105074524879456,0.0,0.0,12,7,190,96,1306.5701732635498,656.3497960660364,656.3497960660364,30,12,9,0,0,0,0.0,1.0,0.5023456141101144,0.5023456141101144,True
last-seen,PHMAP23_fault_fcn,1,0.576481640825021,0.576481640825021,0.0,0.0,12,0,339,0,2277.555641412735,0.0,0.0,230,91,0,0,0,0,0.0,1.0,0.0,0.0,True
last-seen,PHMAP23_fault_fcn,2,0.37105074524879456,0.37105074524879456,0.0,0.0,12,4,248,78,1723.6595005989075,527.2400379180908,527.2400379180908,105,69,4,0,0,0,0.0,1.0,0.30588410166561003,0.30588410166561003,True
last-seen,PHME20_rul_fcn,0,0.0067840214180535825,0.0067840214180535825,0.0,0.0,12,9,687,492,4873.391616106033,3295.8217238843727,3295.8217238843727,18,0,1,0,0,0,0.0,1.0,0.6762891192638896,0.6762891192638896,True
last-seen,PHME20_rul_fcn,1,0.01479641221353746,0.01479641221353746,0.0,0.0,12,8,652,420,4109.32010436058,2547.474910947157,2547.474910947157,51,0,1,0,0,0,0.0,1.0,0.6199261304184892,0.6199261304184892,True
last-seen,PHME20_rul_fcn,2,0.004837874541311843,0.0047847005861456175,5.3173955166225736e-05,0.18181818181818182,12,9,519,379,3757.4113204479218,2610.0580717159346,2610.0580717159346,18,0,9,0,0,0,0.0,1.0,0.6946426273620715,0.6946426273620715,False
last-seen,PRONOSTIA_rul_fcn,0,0.02280696646203795,0.02280696646203795,0.0,0.0,12,7,286,131,4266.392259597778,1806.6530893522204,1806.6530893522204,55,1,8,0,0,0,0.0,1.0,0.4234615523895934,0.4234615523895934,True
last-seen,PRONOSTIA_rul_fcn,1,0.02280696646203795,0.02280696646203795,0.0,0.0,12,9,288,146,4664.378522157669,2173.2416493758037,2173.2416493758037,18,0,4,0,0,0,0.0,1.0,0.4659230890143315,0.4659230890143315,True
last-seen,PRONOSTIA_rul_fcn,2,0.02280696646203795,0.02280696646203795,0.0,0.0,12,8,371,233,6263.318239450455,3949.003985923552,3949.003985923552,34,0,6,0,0,0,0.0,1.0,0.6304970999318149,0.6304970999318149,True
last-seen,RRB23_rul_fcn,0,0.031510937999693026,0.02035144343972205,0.011159494559970975,0.09090909090909091,12,7,271,129,2052.6492371559143,937.2181171938225,937.2181171938225,63,2,9,0,0,0,0.0,1.0,0.45658951379944596,0.45658951379944596,False
last-seen,RRB23_rul_fcn,1,0.031510937999693026,0.031510937999693026,0.0,0.0,12,9,309,190,2533.105044364929,1561.3210498159037,1561.3210498159037,18,0,4,0,0,0,0.0,1.0,0.6163664840071171,0.6163664840071171,True
last-seen,RRB23_rul_fcn,2,0.031510937999693026,0.031510937999693026,0.0,0.0,12,9,296,159,2365.9495780467987,1264.7643095607184,1264.7643095607184,18,0,4,0,0,0,0.0,1.0,0.534569426709778,0.534569426709778,True
last-seen,UPM20_fault_fcn,0,0.31073564291000366,0.1765921711921692,0.13414347171783447,0.18181818181818182,12,7,343,182,5684.279300928116,2211.405458355067,2211.405458355067,50,12,9,0,0,0,0.0,1.0,0.3890388457854268,0.3890388457854268,False
last-seen,UPM20_fault_fcn,1,0.17210338482992601,0.15621475875377655,0.015888626076149465,0.09090909090909091,12,9,344,220,5420.483923196793,3947.279921823838,3947.279921823838,18,0,6,0,0,0,0.0,1.0,0.7282154098698782,0.7282154098698782,False
last-seen,UPM20_fault_fcn,2,0.17210338482992601,0.15621475875377655,0.015888626076149465,0.09090909090909091,12,9,342,253,3090.332047700882,2296.97686461042,2296.97686461042,18,0,7,0,0,0,0.0,1.0,0.7432783368115101,0.7432783368115101,False
arima,HSF15_cooler_fcn,0,0.020620204193717448,0.010280445513273662,0.010339758680443786,0.09090909090909091,12,9,328,212,13706.10070157051,7740.308487894981,7740.308487894981,21,0,5,0,0,0,0.0,1.0,0.5647345409484741,0.5647345409484741,False
arima,HSF15_cooler_fcn,1,0.03407529089564819,0.019355639705735044,0.014719651189913145,0.18181818181818182,12,9,346,225,15713.402077674866,9519.634197166557,9519.634197166557,18,0,1,0,0,0,0.0,1.0,0.6058289700797366,0.6058289700797366,False
arima,HSF15_cooler_fcn,2,0.05679478052017229,0.000186184246558675,0.056608596273613615,0.2727272727272727,12,9,338,187,14528.468924760818,7592.567609641355,7592.567609641355,32,3,11,0,0,0,0.0,1.0,0.5225992944584387,0.5225992944584387,False
arima,MOSFET11_rul_fcn,0,0.5005287381213289,0.5005287381213289,0.0,0.0,12,0,215,0,1950.1923627853394,0.0,0.0,141,90,0,0,0,0,0.0,1.0,0.0,0.0,True
arima,MOSFET11_rul_fcn,1,0.5005287381213289,0.5005287381213289,0.0,0.0,12,0,217,0,1939.6116638183594,0.0,0.0,154,109,0,0,0,0,0.0,1.0,0.0,0.0,True
arima,MOSFET11_rul_fcn,2,0.5731359244008939,0.5731359244008939,0.0,0.0,12,0,181,0,1630.766539812088,0.0,0.0,101,67,0,0,0,0,0.0,1.0,0.0,0.0,True
arima,MPM20_fault_fcn,0,0.2982280667871592,0.16046598149663246,0.13776208529052672,0.09090909090909091,12,7,259,164,1403.630936384201,815.3498443537936,815.3498443537936,31,10,0,0,0,0,0.0,1.0,0.5808862025043146,0.5808862025043146,False
arima,MPM20_fault_fcn,1,0.12661303079431782,0.12661303079431782,0.0,0.0,12,9,346,155,1810.8446323871613,799.478812204946,799.478812204946,18,0,9,0,0,0,0.0,1.0,0.4414949785896465,0.4414949785896465,True
arima,MPM20_fault_fcn,2,0.2982280667871592,0.18664833906051762,0.11157972772664157,0.09090909090909091,12,5,216,90,1134.5400569438934,470.51410280178266,470.51410280178266,59,13,0,0,0,0,0.0,1.0,0.4147179290162789,0.4147179290162789,False
arima,OBDD17_rul_fcn,0,0.02694932491398248,0.007552439009524783,0.0193968859044577,0.45454545454545453,12,9,468,342,15790.881395339966,9794.029023935644,9794.029023935644,19,1,0,0,0,0,0.0,1.0,0.6202332079339126,0.6202332079339126,False
arima,OBDD17_rul_fcn,1,0.03708099780369861,0.01351693332029965,0.023564064483398962,0.09090909090909091,12,9,432,262,14086.451947689056,8400.443055401693,8400.443055401693,29,1,7,0,0,0,0.0,1.0,0.59634910810737,0.59634910810737,False
arima,OBDD17_rul_fcn,2,0.07518690434057232,0.007552439009524783,0.06763446533104754,0.6363636363636364,12,9,415,292,10508.116247415543,8093.958231884431,8093.958231884431,24,0,15,0,0,0,0.0,1.0,0.7702577742109705,0.7702577742109705,False
arima,PHM18_fault_fcn,0,0.6501544689821794,0.6501544689821794,0.0,0.0,12,0,261,0,16318.196123123169,0.0,0.0,179,89,0,0,0,0,0.0,1.0,0.0,0.0,True
arima,PHM18_fault_fcn,1,0.738291971789228,0.738291971789228,0.0,0.0,12,0,305,0,14173.102860689163,0.0,0.0,204,175,0,0,0,0,0.0,1.0,0.0,0.0,True
arima,PHM18_fault_fcn,2,0.653389111380128,0.653389111380128,0.0,0.0,12,0,242,0,10179.5340218544,0.0,0.0,157,119,0,0,0,0,0.0,1.0,0.0,0.0,True
arima,PHMAP23_fault_fcn,0,0.37105074524879456,0.37105074524879456,0.0,0.0,12,7,190,96,1306.5701732635498,656.3497960660364,656.3497960660364,30,10,9,0,0,0,0.0,1.0,0.5023456141101144,0.5023456141101144,True
arima,PHMAP23_fault_fcn,1,0.576481640825021,0.576481640825021,0.0,0.0,12,0,339,0,2277.555641412735,0.0,0.0,230,91,0,0,0,0,0.0,1.0,0.0,0.0,True
arima,PHMAP23_fault_fcn,2,0.37105074524879456,0.37105074524879456,0.0,0.0,12,4,248,78,1723.6595005989075,527.2400379180908,527.2400379180908,105,69,4,0,0,0,0.0,1.0,0.30588410166561003,0.30588410166561003,True
arima,PHME20_rul_fcn,0,0.0067840214180535825,0.0067840214180535825,0.0,0.0,12,9,687,492,4873.391616106033,3295.8217238843727,3295.8217238843727,18,0,1,0,0,0,0.0,1.0,0.6762891192638896,0.6762891192638896,True
